      NX,     NY,  FirstLon,  FirstLat,    DLon,    DLat, Bathy(NX, NY) m
     512     359    0.35156  -78.04688 0.703125 0.468750
 -4172.83 -3581.12 -3431.85 -2471.81 -1894.49 -1643.44 -1289.13  -848.21    10.99    27.55
  -471.00  -399.75    45.26    42.44    36.15    49.21    44.74    38.80    52.97    50.51
    39.59    47.09
    31.86    30.46    31.86    24.11  -773.47  -880.90  -827.13  -568.49  -456.30  -381.68
    28.07    45.23    46.31    44.52    44.91    35.97    35.35    28.57    32.65    42.06
    36.30    51.79   104.37    89.88    60.11    55.18    61.60    46.38    43.09    42.44
    41.86 -1666.02 -1445.22 -1435.67 -1207.33 -1293.82 -1113.54    15.63    35.02    41.67
    39.01    38.22    43.17    57.11    93.81   173.90   315.90   588.38   876.23  1016.26
  1007.52  1121.38   959.10   871.67   544.81   476.59   871.40  1127.26  1412.61  1630.89
  1786.74  1948.44  2092.87  2201.55  2287.98  2365.33  2423.00  2429.15  2378.31  2355.62
  2371.43  2428.47  2493.07  2561.34  2626.22  2687.10  2747.65  2800.81  2828.29  2838.95
  2840.78  2821.64  2785.30  2738.65  2689.01  2647.92  2623.44  2581.66  2481.02  2341.95
  2175.36  1877.84  1578.43  1227.82   937.92   505.37   129.96   109.34    73.69    72.22
    71.72    67.91    53.88   200.36   532.43   813.82   925.96  1037.82  1185.16  1326.60
  1488.55  1628.26  1757.33  1890.25  1986.03  2090.78  2177.84  2254.35  2321.34  2378.46
  2408.13  2440.46  2468.49  2492.26  2524.67  2554.10  2578.49  2616.81  2662.79  2693.72
  2731.73  2777.62  2798.65  2813.55  2827.18  2821.07  2779.04  2731.88  2668.77  2637.72
  2605.66  2579.78  2567.79  2568.10  2577.81  2591.37  2606.61  2623.99  2630.39  2632.56
  2632.67  2609.70  2568.15  2547.74  2546.38  2542.68  2512.23  2474.23  2427.44  2376.01
  2342.10  2328.25  2308.98  2305.19  2310.80  2316.20  2325.28  2334.64  2351.73  2372.59
  2401.64  2430.04  2462.16  2492.17  2516.20  2548.42  2582.80  2607.85  2621.99  2629.52
  2619.20  2595.85  2572.35  2566.95  2585.88  2608.94  2623.77  2626.24  2628.82  2655.09
  2642.16  2568.16  2528.39  2521.21  2519.83  2529.39  2543.88  2521.10  2459.78  2386.40
  2303.12  2205.90  2069.61  1973.50  1885.36  1812.22  1751.81  1714.50  1678.38  1658.62
  1616.36  1563.28  1511.45  1471.31  1448.41  1378.87  1324.19  1307.12  1383.18  1464.68
  1511.77  1537.10  1527.18  1447.27  1454.75  1593.83  1394.52   553.99   205.30  -419.00
  -507.35  -693.68  -859.84  -512.88  -395.31  -342.35  -369.56  -936.03 -1801.16 -2487.36
 -2578.90 -2797.52 -2764.19 -2452.04 -1930.84 -2315.36 -2294.60 -2594.46 -2931.28 -3005.33
 -3106.20 -3379.41 -3417.43 -3490.85 -3622.88 -3594.26 -3589.07 -3389.11 -3519.13 -3794.26
 -3946.67 -4009.97 -4073.32 -4031.58 -3989.85 -3969.18 -4120.51 -4131.84 -4086.73 -3984.16
 -4072.61 -4187.61 -4202.98 -4231.71 -4206.30 -4206.36 -4330.81 -4436.62 -4354.65 -4173.88
 -4202.27 -4297.53 -4368.49 -4215.16 -4366.95 -4361.21 -4386.44 -4360.40 -4386.58 -4402.64
 -4293.84 -4236.76 -4305.53 -4325.43 -4324.47 -4340.65 -4346.54 -4309.85 -4270.78 -4318.17
 -4387.21 -4453.66 -4473.60 -4437.76 -4442.49 -4434.73 -4430.49 -4424.92 -4414.66 -4416.29
 -4416.88 -4446.39 -4429.26 -4424.99 -4417.39 -4429.71 -4472.58 -4522.77 -4521.40 -4341.93
 -4278.91 -4399.90 -4347.30 -4325.14 -4306.92 -4293.86 -4155.71 -3724.09 -3452.58 -3071.68
 -3314.04 -3485.31 -3537.48 -3418.04 -3271.97 -2942.14 -3064.12 -3344.25 -3548.85 -3354.64
 -2858.00 -2969.61 -2041.20 -1448.01 -1245.56 -1328.83 -1502.86 -2774.36 -3576.17 -3600.61
 -3701.47 -3627.14 -3430.02 -3510.19 -3493.55 -3503.41 -3754.49 -3678.37 -3752.94 -3795.14
 -3798.99 -3777.68 -3628.81 -3632.37 -3856.87 -3889.89 -3763.36 -3932.04 -3938.75 -4007.85
 -4044.69 -4137.69 -4037.36 -4039.54 -3852.53 -3056.72 -2248.75 -1825.33 -1769.13 -2473.54
 -3485.21 -3657.81 -3422.65 -2966.46 -2561.58 -2320.86 -1975.53 -1622.15 -1285.60  -951.31
  -865.26  -752.42  -569.19  -535.69  -546.60  -551.17  -555.52  -572.37  -557.29  -557.41
  -573.04  -578.05  -555.75  -307.08  -117.81   -34.77    17.73    14.10     8.33    17.90
   179.00   285.08   600.50   725.26    54.09   541.38  1100.20  1526.29  1882.83  2086.04
  2069.06  1641.99   894.85   186.01    17.69     8.31  -145.17  -434.12  -514.31  -530.86
  -562.37  -598.16  -640.27  -742.93  -883.34 -1334.50 -2284.78 -2880.20 -3107.83 -3227.46
 -3278.55 -3340.46 -3409.52 -3545.49 -3663.95 -3698.06 -3686.91 -3729.16 -3773.64 -3764.97
 -3739.52 -3744.99 -3814.46 -3914.23 -4022.43 -4246.91 -4328.10 -4190.85 -4149.96 -4139.27
 -4173.57 -4234.18 -4287.08 -4319.07 -4340.82 -4373.73 -4410.44 -4458.07 -4499.07 -4488.34
 -4497.12 -4519.81 -4535.14 -4561.60 -4592.25 -4610.30 -4572.34 -4404.11 -4258.25 -4209.56
 -4359.73 -4607.39 -4582.89 -4563.88 -4572.30 -4597.96 -4617.35 -4631.00 -4904.99 -4930.90
 -4801.78 -4771.17 -4428.64 -3665.98 -3586.10 -2536.76 -2403.49 -1714.58 -1392.69 -1535.02
 -1658.03 -1396.61 -1184.38  -895.27 -1118.96  -983.61  -874.71 -1191.18 -1289.94    21.48
    34.27    47.49
 -1738.96 -1651.51 -2114.83 -2011.14 -1848.03 -1963.20 -2105.18 -1904.78 -1627.62 -1494.19
 -1931.26 -1965.63 -1718.32 -2070.93 -1081.10  -463.11  -323.64  -241.19  -238.77    21.96
    23.49    24.27  -440.57  -652.47  -851.75 -1051.14 -2163.35 -2700.24 -2625.81 -2564.31
 -2498.37 -2721.94 -2816.94 -2762.81 -2561.93 -2541.60 -2445.13 -2246.40 -2353.88 -1614.51
  -820.52  -585.02    40.96    36.43    29.52    22.61    41.81   435.12   725.06   430.32
   148.51   245.61   134.04   161.65   -73.96   -64.72   358.19   859.66  1240.70  1497.55
  1630.47  1761.63  1969.40  2077.64  2166.48  2242.58  2250.77  2256.85  2171.18  2089.10
  2124.31  2199.61  2303.18  2418.54  2515.44  2593.12  2659.06  2691.12  2697.06  2706.52
  2716.80  2708.51  2667.88  2606.63  2537.07  2467.61  2423.53  2347.16  2244.85  2134.99
  2050.09  1924.91  1666.89  1402.36  1201.78  1003.40   681.51   259.83    70.78    65.80
    63.19    60.45    54.94    47.66    41.93  -509.26     7.25    71.15   541.91   848.27
  1114.03  1308.14  1492.47  1634.72  1757.38  1886.44  1998.64  2080.13  2137.48  2200.16
  2234.57  2246.79  2272.67  2308.46  2339.80  2379.58  2413.12  2443.94  2484.64  2526.10
  2561.70  2605.58  2638.02  2660.50  2679.74  2691.86  2684.14  2633.23  2565.89  2500.44
  2472.07  2458.70  2408.38  2406.57  2432.86  2464.86  2492.20  2505.99  2506.80  2503.78
  2486.97  2448.43  2424.72  2422.58  2410.38  2378.16  2344.63  2304.50  2254.16  2200.80
  2166.23  2146.94  2133.30  2137.00  2132.55  2139.44  2143.50  2155.34  2181.72  2201.44
  2226.05  2256.03  2298.08  2335.51  2375.20  2407.02  2434.05  2462.79  2472.29  2470.02
  2463.88  2455.17  2443.92  2438.13  2434.03  2429.61  2455.72  2500.72  2505.74  2538.54
  2578.58  2502.49  2460.81  2465.64  2468.83  2482.97  2475.08  2445.43  2406.56  2342.55
  2261.17  2142.53  1986.65  1850.03  1745.20  1646.39  1565.65  1486.37  1445.18  1411.13
  1389.26  1358.27  1292.64  1247.88  1175.33  1122.88  1076.33  1063.48  1136.60  1115.36
  1081.25  1162.89  1209.82  1059.56   896.18   897.85   529.78  -135.96  -291.65  -642.64
 -1245.14 -1673.20 -1550.65 -1924.92 -2121.87 -1670.30 -1725.05 -2017.22 -2421.50 -2628.69
 -2807.78 -2918.69 -2770.39 -2604.91 -2231.02 -2246.75 -2698.46 -2986.07 -3278.13 -3474.65
 -3410.51 -3434.32 -3540.69 -3596.81 -3684.08 -3650.08 -3694.32 -3304.15 -3525.93 -4040.66
 -4088.90 -4057.20 -4104.43 -4044.22 -4144.25 -4212.70 -4200.22 -4213.03 -4170.70 -4036.97
 -4088.17 -4071.00 -4190.95 -4180.15 -4071.94 -4136.88 -4355.65 -4335.63 -4211.97 -3900.05
 -3918.21 -3991.15 -4217.00 -4173.13 -4262.71 -4139.80 -4344.97 -4293.68 -4338.92 -4395.81
 -4301.73 -4251.01 -4350.86 -4359.71 -4352.19 -4374.08 -4367.50 -4229.11 -4230.76 -4378.12
 -4472.40 -4524.79 -4509.45 -4461.76 -4449.18 -4434.32 -4428.97 -4423.97 -4413.06 -4409.65
 -4407.08 -4426.70 -4430.56 -4428.15 -4421.27 -4432.06 -4475.14 -4505.93 -4492.10 -4424.25
 -4390.13 -4406.55 -4404.10 -4239.82 -4141.75 -3941.64 -3518.38 -3654.68 -3628.57 -3594.28
 -3264.71 -3560.50 -3610.22 -3325.05 -2983.40 -3360.96 -3468.52 -3040.89 -3301.92 -1750.78
 -1673.98 -2392.95 -2342.50 -2625.45 -3219.63 -3605.06 -3691.43 -3794.09 -3830.98 -3772.72
 -3705.48 -3582.10 -3472.21 -3498.96 -3598.14 -3629.29 -3790.81 -3984.74 -3757.35 -4022.12
 -4179.88 -3975.83 -3875.18 -3934.37 -4017.25 -4094.25 -4190.39 -4134.67 -4148.80 -4266.43
 -4249.92 -4297.07 -4324.70 -4330.59 -4311.06 -4255.42 -3938.90 -3650.35 -3398.99 -3572.25
 -3844.66 -3875.69 -4114.66 -3922.33 -3512.09 -3237.19 -2935.60 -2597.03 -2260.38 -2024.95
 -1898.99 -1592.14 -1566.26 -1403.17 -1158.19 -1106.64 -1232.68  -795.42  -541.60  -949.52
  -576.21  -454.80  -419.69  -296.69  -200.41   133.95  -276.02  -292.97    75.01    35.26
   623.13  1156.21  1117.48   -35.99   270.69   571.62   723.96  1107.01  1420.70  1787.90
  1854.97  1425.89   734.55   136.06    11.24     1.80  -234.69  -435.28  -493.26  -510.50
  -539.75  -574.22  -605.34  -678.83  -835.78 -1374.33 -2160.66 -2844.66 -3221.95 -3358.74
 -3393.22 -3506.79 -3596.83 -3706.85 -3802.28 -3897.82 -3910.72 -3931.21 -3971.52 -3949.15
 -3876.52 -3848.67 -3878.78 -3963.76 -4076.80 -4312.05 -4372.14 -4281.07 -4225.91 -4213.57
 -4259.38 -4319.42 -4363.21 -4384.77 -4398.95 -4411.64 -4444.70 -4500.17 -4540.81 -4545.49
 -4556.32 -4573.11 -4586.82 -4595.03 -4601.86 -4646.38 -4560.01 -4241.56 -4341.00 -4283.96
 -4301.98 -4645.21 -4701.27 -4690.62 -4660.34 -4632.21 -4625.57 -4680.74 -4820.46 -4815.68
 -4785.77 -4846.95 -4715.50 -4687.89 -4637.77 -4410.82 -3797.35 -3118.13 -2464.88 -2526.19
 -2469.24 -2170.55 -1901.33 -1665.98 -2040.91 -2381.78 -2444.02 -2845.30 -2803.84 -2611.99
 -2480.25    11.06
 -2894.70 -3174.76 -3356.16 -3212.66 -3131.78 -2915.94 -2721.94 -2337.16 -2073.40 -2138.69
 -2483.44 -2925.90 -2865.55 -2932.08 -2385.14 -1634.92  -971.15 -1014.57 -1220.84 -1460.03
 -1618.45 -1807.79 -1697.40 -1669.96 -2080.63 -2632.28 -2893.80 -3381.93 -3318.77 -3093.97
 -3116.42 -3232.65 -3062.91 -3114.20 -3068.33 -2979.30 -2890.40 -3000.60 -3043.70 -2308.47
 -1789.36 -1575.32 -1314.64  -308.66    23.75   -78.65   -51.30   433.47   254.27   126.80
    32.37  -126.54  -287.39  -268.33  -304.09  -257.27   316.19   855.77  1121.39  1329.94
  1451.10  1555.03  1701.94  1795.74  1886.81  2004.66  1980.15  1885.10  1788.89  1747.84
  1841.55  1986.04  2133.28  2285.34  2429.09  2537.71  2572.48  2528.23  2515.43  2520.79
  2540.00  2561.16  2544.76  2442.42  2314.52  2215.44  2148.63  2087.19  2032.28  1958.34
  1846.98  1767.87  1656.46  1492.36  1349.28  1180.87   926.40   443.24   121.46    59.09
    52.16    51.67    49.30    49.06  -752.25  -779.80  -764.96  -557.16  -509.54  -628.70
   464.33   814.09  1097.16  1369.17  1548.71  1694.21  1793.04  1856.69  1908.03  1970.93
  2001.66  2044.15  2090.17  2121.47  2128.87  2154.90  2201.16  2253.23  2288.16  2316.74
  2350.45  2394.49  2445.14  2485.39  2506.01  2521.12  2532.73  2502.42  2432.56  2378.21
  2339.17  2236.51  2219.44  2244.83  2297.37  2349.66  2399.52  2429.39  2405.57  2379.96
  2346.93  2308.99  2292.11  2287.32  2271.08  2237.81  2182.94  2111.80  2057.92  2004.69
  1967.95  1947.58  1940.37  1935.15  1933.95  1931.97  1944.93  1956.86  1973.44  1993.71
  2027.34  2054.76  2103.22  2146.45  2196.62  2243.36  2280.53  2306.00  2309.97  2297.00
  2278.24  2268.33  2248.27  2224.58  2241.71  2253.11  2282.07  2345.56  2416.07  2442.12
  2510.07  2512.26  2430.53  2420.35  2413.90  2412.98  2391.90  2352.21  2278.74  2199.80
  2104.71  1978.10  1810.51  1652.25  1538.12  1452.16  1355.62  1240.00  1193.36  1165.73
  1136.27  1148.93  1109.79  1020.71   869.64   784.01   766.87   731.36   724.78   636.86
   464.67   457.25   465.28   222.09  -247.47  -250.28  -539.98  -767.37 -1145.90 -1342.81
 -1848.30 -1998.80 -2276.49 -2501.51 -2592.11 -2293.44 -2333.70 -2408.22 -2552.05 -2646.85
 -2800.48 -2782.46 -2782.08 -2836.06 -2866.84 -2679.70 -3016.79 -3329.59 -3466.35 -3536.95
 -3585.34 -3566.00 -3609.32 -3567.85 -3671.03 -3596.37 -3681.52 -3448.95 -3518.84 -3818.11
 -3979.71 -3856.72 -3991.99 -3883.30 -4190.68 -4165.54 -4129.50 -4160.40 -4144.18 -4067.86
 -4040.29 -4010.81 -4168.69 -3951.39 -3999.69 -4111.02 -3929.98 -4044.48 -4014.84 -3971.36
 -4079.55 -4161.61 -3998.63 -3994.38 -4156.02 -4131.18 -4203.55 -4266.88 -4306.38 -4396.44
 -4401.97 -4392.24 -4394.14 -4396.38 -4401.03 -4412.80 -4353.03 -4281.70 -4365.26 -4518.80
 -4568.94 -4548.16 -4502.88 -4462.30 -4440.62 -4412.45 -4407.07 -4400.29 -4392.74 -4398.04
 -4397.90 -4413.31 -4421.34 -4421.40 -4422.78 -4435.50 -4463.76 -4477.37 -4458.10 -4431.24
 -4413.70 -4403.53 -4356.00 -4251.18 -4151.53 -3842.83 -3694.34 -4100.98 -4066.38 -4040.06
 -3996.09 -3899.58 -3953.14 -3762.49 -3241.80 -3135.31 -2839.74 -2922.75 -3569.88 -3137.24
 -3495.73 -3626.98 -3592.90 -3531.89 -3620.78 -3887.72 -4101.94 -4031.04 -3885.32 -3626.67
 -3741.30 -3784.74 -3563.62 -3518.69 -3674.92 -3823.75 -3926.48 -4093.30 -4220.60 -4358.87
 -4384.78 -4155.59 -4033.75 -4096.50 -4225.99 -4358.22 -4316.71 -4240.75 -4376.10 -4401.27
 -4384.23 -4400.39 -4430.82 -4399.52 -4413.73 -4401.55 -4291.19 -4076.86 -3954.15 -3981.26
 -4066.42 -4067.84 -3673.40 -3217.46 -3692.06 -3575.44 -3386.32 -3248.75 -3158.77 -3110.00
 -2832.42 -3026.31 -3082.85 -3072.16 -3030.86 -3018.48 -2661.24 -1964.92 -2007.39 -2796.88
  -858.71  -439.70  -443.55  -453.85  -437.09  -382.93  -379.58  -337.88  -172.67   -97.59
   889.91  1318.16  -204.44  -269.41  -247.74    19.40    84.45   814.45  1497.49  1707.23
  1216.34   524.25    84.76    77.96    15.39     3.11  -341.69  -447.69  -484.92  -497.47
  -522.26  -560.49  -592.40  -593.55  -560.47  -763.48 -1567.43 -2266.87 -2814.61 -3106.75
 -3253.16 -3358.23 -3452.49 -3607.44 -3738.47 -3869.87 -3977.15 -4035.42 -4108.75 -4116.30
 -4060.00 -4010.78 -3994.46 -4047.00 -4153.30 -4354.65 -4393.62 -4340.92 -4300.48 -4297.60
 -4339.92 -4379.34 -4401.85 -4415.67 -4426.00 -4437.95 -4470.18 -4526.93 -4577.38 -4594.82
 -4599.51 -4604.04 -4614.08 -4613.58 -4602.91 -4609.89 -4508.69 -4535.93 -4624.04 -4434.90
 -4347.64 -4759.45 -4777.94 -4756.76 -4732.08 -4709.48 -4718.94 -4755.04 -4797.72 -4772.42
 -4723.76 -4791.92 -4796.52 -4799.43 -4816.25 -4689.95 -4079.95 -4114.42 -3544.50 -3519.80
 -3185.42 -2614.07 -2352.07 -2193.90 -2301.06 -2681.97 -3206.77 -3439.77 -3230.36 -2921.17
 -2614.95     3.47
 -3970.47 -4222.95 -4197.65 -4142.61 -3793.71 -3412.07 -3236.18 -3107.61 -3025.12 -2958.77
 -3108.59 -3297.22 -3453.99 -3239.18 -2851.17 -2197.45 -1591.83 -1752.94 -2420.04 -2672.59
 -2878.06 -3009.95 -3013.18 -3062.33 -3392.69 -3708.19 -3351.63 -3802.03 -3766.50 -3625.80
 -3711.03 -3617.52 -3595.10 -3417.22 -3412.72 -3343.94 -3454.64 -3315.54 -3377.24 -3261.56
 -3145.33 -2818.98 -2376.89 -1351.21  -408.48  -301.68  -213.78   -95.55   141.08   -83.47
  -290.49  -511.24  -558.71  -835.99  -398.92  -265.12  -242.29  -152.94   577.34   920.45
  1110.84  1258.17  1384.63  1498.66  1556.38  1506.78  1494.25  1445.23  1385.06  1422.86
  1552.12  1707.40  1910.49  2123.61  2284.72  2402.60  2376.46  2259.42  2206.68  2233.17
  2282.50  2312.28  2268.62  2129.92  1983.99  1884.76  1857.00  1840.66  1800.46  1708.13
  1606.85  1536.83  1448.68  1339.83  1243.03  1141.81  1006.68   758.61   429.03    86.73
    39.21  -466.40  -463.36  -615.98  -650.70  -689.63  -677.43  -666.28  -698.87  -714.74
  -388.08   292.46   713.79  1118.16  1341.54  1459.59  1490.91  1529.29  1588.28  1667.98
  1748.09  1821.71  1911.27  1876.26  1864.94  1882.23  1942.79  2012.95  2071.16  2118.84
  2148.17  2185.56  2216.44  2242.92  2269.47  2294.58  2341.16  2375.18  2308.81  2191.82
  2094.13  2031.22  2042.21  2082.96  2143.58  2210.44  2290.86  2337.00  2329.87  2300.90
  2235.52  2191.28  2165.63  2147.15  2127.47  2066.08  1988.78  1911.93  1841.05  1784.22
  1740.15  1711.10  1682.22  1690.20  1694.94  1689.25  1692.50  1691.23  1709.39  1737.64
  1782.76  1832.19  1882.48  1945.85  2000.45  2058.49  2101.95  2137.73  2132.49  2101.36
  2062.82  2043.02  2004.74  1979.03  2002.02  2033.61  2061.27  2134.92  2261.27  2329.82
  2388.08  2396.35  2378.27  2385.55  2368.26  2354.65  2292.07  2207.00  2102.05  1981.15
  1843.30  1717.77  1519.23  1299.63  1204.17  1202.74  1121.43   867.55   631.64   600.34
   618.95   654.07   704.91   634.16   506.93   243.56   213.77   164.06   276.43   366.03
  -259.29  -537.05  -430.87  -465.41  -599.38  -857.94 -1738.16 -1900.99 -2036.00 -2212.09
 -2258.55 -2327.83 -2423.43 -2583.46 -2629.37 -2551.21 -2630.95 -2686.22 -2601.65 -2375.96
 -2851.70 -2599.09 -2826.47 -2690.95 -3211.20 -3271.17 -3331.53 -3445.66 -3431.66 -3540.20
 -3451.44 -3446.04 -3462.83 -3492.35 -3463.16 -3238.01 -3429.72 -3264.37 -3012.57 -3317.18
 -3243.48 -3265.79 -3691.33 -3990.85 -4094.34 -4040.85 -3945.42 -3919.69 -4111.30 -4115.75
 -3856.10 -3916.75 -3984.30 -3789.19 -3866.83 -3862.86 -3819.51 -3891.16 -3813.47 -3929.09
 -3900.56 -3927.28 -3637.21 -3841.32 -4098.67 -4168.10 -4174.03 -4181.52 -4350.81 -4336.41
 -4357.24 -4361.25 -4374.72 -4424.08 -4484.29 -4512.35 -4421.21 -4426.44 -4517.97 -4579.25
 -4553.21 -4505.62 -4447.93 -4412.12 -4405.29 -4399.89 -4387.66 -4354.49 -4352.87 -4393.35
 -4411.38 -4417.14 -4421.35 -4428.51 -4431.66 -4435.83 -4448.49 -4451.21 -4433.77 -4421.12
 -4406.14 -4403.00 -4403.80 -4338.39 -4338.02 -4365.29 -4226.29 -4207.18 -4202.22 -4223.63
 -4195.10 -4126.60 -4035.97 -4018.48 -4040.42 -4117.92 -3998.28 -4264.64 -4253.99 -4079.92
 -4134.04 -4190.86 -4033.30 -3983.68 -3811.71 -4079.76 -4241.90 -4306.37 -4270.69 -4152.97
 -4085.68 -4079.30 -3889.85 -3628.30 -3851.57 -4086.94 -4174.68 -4176.53 -4198.47 -4217.03
 -4389.25 -4381.30 -4299.34 -4395.70 -4492.39 -4436.98 -4332.68 -4350.88 -4417.16 -4436.97
 -4444.29 -4462.63 -4467.07 -4382.61 -4428.15 -4416.66 -4391.04 -4316.05 -4242.16 -4233.74
 -4233.57 -4094.32 -2979.67 -2550.25 -3679.87 -3698.79 -3616.62 -3615.80 -3529.02 -3370.44
 -3308.26 -3497.98 -3516.59 -3532.15 -3503.06 -3487.59 -3408.35 -3120.39 -2963.36 -3590.49
 -3002.68 -2220.84 -1905.33 -1491.78  -614.49  -464.99  -464.86  -353.34  -323.71  -265.86
  -246.48  -297.58  -665.41  -562.74  -504.24  -360.14   313.70  1163.11   789.07   550.54
   264.18   189.23    30.79    19.28    21.63    10.58     3.51     3.93  -499.23  -502.12
  -518.19  -558.07  -598.12  -554.65  -435.21  -523.88 -1148.37 -1857.02 -2332.79 -2803.66
 -3170.58 -3359.48 -3387.77 -3414.81 -3461.93 -3611.59 -3746.79 -3883.77 -4112.06 -4198.75
 -4215.90 -4191.72 -4152.85 -4166.08 -4217.59 -4352.22 -4394.62 -4375.66 -4360.64 -4367.80
 -4398.31 -4420.01 -4426.85 -4437.42 -4447.95 -4459.63 -4488.94 -4541.73 -4596.01 -4614.30
 -4628.49 -4637.27 -4645.00 -4643.25 -4626.96 -4609.80 -4557.65 -4620.33 -4728.64 -4665.42
 -4380.09 -4783.18 -4802.20 -4788.98 -4784.49 -4769.58 -4797.14 -4794.84 -4796.29 -4783.40
 -4727.71 -4781.35 -4825.82 -4819.49 -4845.89 -4823.17 -4661.75 -4331.22 -3898.79 -3938.84
 -3653.69 -3275.57 -3150.67 -2875.52 -3008.13 -3249.25 -3288.90 -3899.53 -3753.42 -3784.68
 -3764.80 -3760.92
 -4356.55 -4444.40 -4454.31 -4414.86 -4129.98 -4022.65 -3728.44 -3821.12 -3789.31 -3865.59
 -3728.19 -3719.18 -3745.95 -3279.36 -2741.27 -2240.35 -1771.10 -2162.92 -2672.40 -3168.45
 -3595.78 -3646.96 -3651.80 -3588.09 -3515.27 -3951.20 -4019.17 -4063.00 -4008.67 -4002.00
 -3894.89 -3985.70 -3955.38 -3736.32 -3697.39 -3619.47 -3803.03 -3829.72 -3789.94 -3531.64
 -3304.51 -3044.52 -3163.56 -2840.64 -1732.31  -682.81  -493.74  -472.27  -592.82  -980.57
 -1259.44 -1743.68 -1261.00 -1860.70 -2104.92 -1630.36 -1156.21  -657.95  -683.35  -368.95
  -126.21   803.37   929.62  1008.94  1087.27  1014.00  1086.05  1190.82   762.55   835.05
  1201.31  1510.49  1685.07  1817.36  1921.61  2051.72  2148.75  2038.92  1851.73  1700.46
  1795.74  1878.31  1851.89  1646.98  1485.99  1483.65  1500.40  1452.13  1405.46  1324.13
  1200.23  1110.46  1034.57   974.74   863.36   775.68   773.16   654.02   549.63  -332.05
  -493.03  -596.96  -589.33  -650.79  -597.62  -605.91  -594.70  -587.50  -569.98  -554.31
  -374.57  -157.47   405.32   638.06   921.96  1067.93  1125.55  1168.36  1238.59  1317.10
  1407.93  1477.97  1533.66  1580.39  1587.36  1601.66  1668.85  1723.38  1776.92  1834.68
  1881.11  1926.39  1958.20  1972.72  1989.47  2036.73  2106.81  2194.63  2189.06  1933.00
  1835.15  1880.52  1922.19  1927.84  1964.73  2031.60  2111.60  2166.77  2229.82  2195.81
  2146.06  2090.96  2037.09  1960.23  1870.51  1777.58  1745.40  1687.01  1583.94  1498.80
  1414.09  1348.12  1353.07  1354.17  1336.58  1338.29  1352.74  1332.37  1347.60  1390.70
  1468.93  1554.04  1633.18  1707.45  1767.21  1832.29  1889.90  1910.36  1889.32  1839.95
  1771.65  1748.39  1751.79  1764.78  1754.04  1778.48  1824.61  1913.08  2032.68  2121.80
  2162.37  2179.25  2181.48  2202.60  2207.61  2175.06  2118.03  2032.98  1911.94  1778.91
  1636.03  1435.48  1268.18   870.46   715.62   854.97   904.47   637.45   221.56    65.15
    21.92   -76.12  -255.09  -417.79  -473.01  -569.78  -588.59  -568.07  -446.76  -380.94
  -480.79  -683.52  -691.60  -598.26  -674.63 -1393.03 -1950.72 -2292.10 -2384.48 -2434.61
 -2440.34 -2448.47 -2499.25 -2654.05 -2647.49 -2605.14 -2703.33 -2547.69 -2327.68 -2002.82
 -2859.88 -2811.23 -3057.45 -3144.31 -3284.71 -3335.23 -2997.43 -3028.82 -3551.21 -3381.77
 -3307.11 -3389.71 -3447.59 -3503.80 -3271.07 -3142.12 -2882.89 -3201.84 -3384.03 -3170.60
 -3238.35 -3374.79 -3820.52 -4048.08 -4065.21 -4060.29 -3750.10 -3592.54 -3950.57 -4092.48
 -3841.10 -3815.42 -3969.20 -3874.86 -3981.13 -4050.63 -3838.66 -3736.81 -3796.82 -3793.00
 -3779.73 -3676.13 -3528.61 -3731.65 -3793.83 -4019.62 -4217.60 -4352.72 -4285.85 -4335.74
 -4330.06 -4337.96 -4425.24 -4430.14 -4526.29 -4592.06 -4454.96 -4399.99 -4401.57 -4424.75
 -4395.86 -4402.35 -4354.50 -4277.62 -4280.26 -4382.58 -4339.40 -4284.99 -4277.23 -4314.41
 -4386.28 -4406.17 -4396.17 -4418.64 -4430.13 -4428.21 -4431.71 -4432.50 -4434.43 -4458.36
 -4398.81 -4414.09 -4404.74 -4285.54 -4302.86 -4400.83 -4346.32 -4178.88 -4154.44 -4217.26
 -4142.64 -4078.80 -4082.08 -4097.76 -4169.35 -4099.26 -4177.75 -4259.47 -4311.96 -4285.76
 -4237.56 -4248.62 -4257.49 -4272.23 -4174.89 -4268.99 -4369.25 -4450.90 -4424.59 -4281.46
 -4221.14 -4198.84 -3908.36 -3757.73 -4081.83 -4079.48 -4164.94 -4302.71 -4245.74 -4232.32
 -4377.47 -4468.34 -4514.57 -4597.64 -4592.63 -4486.80 -4495.43 -4492.13 -4477.83 -4504.68
 -4506.45 -4502.32 -4490.98 -4394.83 -4458.78 -4458.93 -4440.92 -4424.51 -4482.99 -4496.05
 -4403.65 -4247.53 -4139.39 -4063.98 -3941.29 -3886.89 -3875.11 -3867.21 -3734.99 -3829.90
 -3846.55 -3888.20 -3897.58 -3856.55 -3818.34 -3727.01 -3569.23 -3315.99 -3587.67 -3726.66
 -3604.11 -3561.38 -3474.92 -3123.46 -1508.36  -500.64  -459.48  -425.25  -447.95  -343.76
  -466.37  -734.50  -625.86  -365.37  -466.95  -283.79  -137.41  1170.42   922.93   193.55
    48.50    52.81    45.07    36.52    34.40    18.66     3.91     4.00  -532.36  -509.75
  -518.45  -556.46  -597.85  -560.97  -502.36  -695.08 -1187.93 -1819.12 -2346.17 -2903.84
